0;1;2;3;4;5
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;50 000;5,000;13;9,100
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 928;0,400;17;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;73 647;7,500;15;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 928;0,400;20;8,990
TN0008000655;BTA 6,6% Mars 2027;998;1,001;15;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;10 000;1,000;13;9,100
