0;1;2;3;4;5;6;7;8;9;10;11
;SIN;;;Libellé;;;Type;;;Montant (MDT);
TN0007580046;ISDARAT BEST LEASE 2018-1;Paiement de coupons;0,53;;;;;;;;
TN0007580053;ISDARAT BEST LEASE 2019-1 IF;Paiement de coupons;0,42;;;;;;;;
