ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000606;BTA 6,7% Avril 2028;1.0;417.0;405.17;91.95
TN0008000796;BTA 7,5% Janvier 2028;1.0;160.0;163.17;94.5
