0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;ISIN;;;Libellé;;;Nombre d';;;Nombre de;;;Montant;;;Prix;;;Courbe des;;;;;;;;;;
;;;;;;;Opérations;;;Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;TMP %;;;Taux %;
TNMP6ILMGGS7;BTCT 52 semaines 17032026;4;143 000;131 084,56;81,67;91,67;91,62;8,99;9,22;;;;;;;;;;;;;;;;;;;;
TNNI8DD20JG6;BTCT 26 semaines 16092025;1;80;76,63;95,79;95,79;95,79;8,70;8,91;;;;;;;;;;;;;;;;;;;;
TNNI8DD20JG6;BTCT 26 semaines 16092025;1;31 320;30 000,48;95,79;95,79;95,79;8,70;8,91;;;;;;;;;;;;;;;;;;;;
