0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;ISIN;;;Libellé;;;Nombre d';;;Nombre de;;;Montant;;;Prix;;;Courbe des;;;;;;;;;;
;;;;;;;Opérations;;;Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;TMP %;;;Taux %;
TN0008000606;BTA 6,7% Avril 2028;1;417;405,17;91,95;91,95;91,95;9,71;9,74;;;;;;;;;;;;;;;;;;;;
TN0008000705;BTA 6,5% Juin 2025;1;1 000;1 031,82;99,14;99,14;99,14;8,70;8,70;;;;;;;;;;;;;;;;;;;;
TN0008000796;BTA 7,5% Janvier 2028;1;160;163,17;94,50;94,50;94,50;9,70;9,72;;;;;;;;;;;;;;;;;;;;
