0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
Durée;Durée;;Nombre;;Volume en DT*;Volume en DT*;En cours en DT;En cours en DT;;Taux Moyen;;Taux plus haut %;Taux plus haut %;Taux plus bas %;Taux plus bas %;;;;;;;;;;;;;;;;;;;;
;;;;d'Opérations;Pondéré;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2024;;;2025;;;2024;;;2025;;;;;;2024;;;2025;;;2024;;;2025;;;2024;;;2025;
De 1 à 7 jours;1883;220;10 070 318 933,20;1 331 018 635,81;42 450 603,21;8,93;8,39;10 ,05;9,56;6,95;7,41;;;;;;;;;;;;;;;;;;;;;;;;
De 8 à 90 jours;10542;2844;53 477 081 134,45;14 186 674 375,71;1 334 994 408,00;8,98;8,75;10 ,73;9,99;7,49;7,25;;;;;;;;;;;;;;;;;;;;;;;;
Au-delà de 90 jours;1310;407;6 563 075 260,60;2 146 115 037,10;1 546 037 970,24;9,50;8,95;10 ,53;10,44;7,56;7,70;;;;;;;;;;;;;;;;;;;;;;;;
;TOTAL :;;;13 735;;;3 471;;;70 110 475 328,25;;;17 663 808 048,61;;;2 923 482 981,45;;;;;;;;;;;;;;;;;;;
