ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNX0K9990B08;EMP NAT 2024 T2 CB TF;30500,0;3,05;12,0;8,59
TN0JN6PVVH38;EMP NAT 2022 T3 CB TV;5700,0;0,602;100,0;8,49
TN0008000622;BTA 6,3% Mars 2026;30663,0;30,001;86,0;8,66
TN0008000622;BTA 6,3% Mars 2026;43279,0;42,34;8,0;7,5
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;34037,0;3,5;12,0;8,91
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;97247,0;10,0;12,0;8,91
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4863,0;0,5;84,0;8,91
TN0008000622;BTA 6,3% Mars 2026;8965,0;9,0;30,0;9,18
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;97247,0;10,0;26,0;8,41
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;6322,0;0,65;19,0;8,41
TN0008000622;BTA 6,3% Mars 2026;1213,0;1,218;30,0;8,81
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;28202,0;2,9;14,0;8,41
TN0008000622;BTA 6,3% Mars 2026;20443,0;19,999;14,0;7,5
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;27813,0;2,86;30,0;8,41
TN0008000622;BTA 6,3% Mars 2026;2351,0;2,3;14,0;7,5
TN0008000622;BTA 6,3% Mars 2026;11244,0;11,0;14,0;7,5
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;20000,0;2,0;15,0;8,2
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;15000,0;1,5;89,0;8,49
TN0008000622;BTA 6,3% Mars 2026;996,0;1,0;90,0;8,1
TN0008000606;BTA 6,7% Avril 2028;7606,0;7,5;8,0;7,5
TN0008000606;BTA 6,7% Avril 2028;22312,0;22,0;8,0;7,5
TN0008000762;BTA 8% Novembre 2030;29766,0;30,65;5,0;9,56
TN0008000606;BTA 6,7% Avril 2028;10141,0;9,999;8,0;7,5
