ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000606;BTA 6,7% Avril 2028;518;0,501;74;8,75
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;992;1,0;77;8,65
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;2976;2,999;99;8,65
TNGCLJS7FYQ7;EMP NAT 2024 T4 CC TF;10000;1,015;330;9,3
TN0008000838;EMP NAT T1 2021 CB;14337;1,5;74;8,5
TN0008000838;EMP NAT T1 2021 CB;15000;1,5;29;9,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;89275;9,0;22;8,99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;7938;8,0;180;8,99
TN3C6DVEWM76;EMP NAT 2023 T1 CB TV;20000;2,0;11;9,6
TN0008000606;BTA 6,7% Avril 2028;3336;3,501;77;8,75
TN3C6DVEWM76;EMP NAT 2023 T1 CB TV;1000;0,1;11;9,6
TN0008000606;BTA 6,7% Avril 2028;477;0,501;77;8,75
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;6944;0,7;11;8,99
TN0008000655;BTA 6,6% Mars 2027;1510;1,501;21;9,0
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;9920;1,0;11;8,99
TNRGVSC8DE36;EMP NAT 2022 T3 CB TF;14571;1,5;29;8,05
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;44638;4,5;11;8,99
TN0008000721;BTA 7,2% Fevrier 2027;3579;4,0;6;8,25
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3968;0,4;11;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3968;0,4;90;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;148791;15,0;11;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;11904;1,2;11;8,99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1984;1,999;76;8,4
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;1736;0,175;95;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;74396;7,5;18;8,99
TN0008000580;BTA 6,3% Octobre 2026;4927;5,001;20;7,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4464;0,45;13;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;7440;0,75;13;8,99
TN0008000580;BTA 6,3% Octobre 2026;2956;3,0;20;7,99
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;2480;2,499;40;8,4
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1488;1,5;76;8,4
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1984;1,999;25;8,3
TN0008000739;BTA 7,4% Fevrier 2030;936;1,0;6;8,99
TN0008000739;BTA 7,4% Fevrier 2030;36349;38,82;21;9,64
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;4465;4,5;91;8,99
