ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TN0008000622;BTA 6,3% Mars 2026;2 076;2,100;30;7,600
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;119 731;12,600;13;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;47 513;5,000;8;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;95 025;10,000;13;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;5 702;0,600;16;8,500
TN0008000721;BTA 7,2% Fevrier 2027;1 200;1,200;30;9,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;11 000;1,100;29;9,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;190 049;20,000;13;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;190 049;20,000;13;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;85 522;9,000;13;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;13 674;1,439;180;8,500
TN0008000762;BTA 8% Novembre 2030;10 079;10,000;30;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;95 025;10,000;30;8,500
TN0008000812;BTA 7,5% 13/12/2028;369;0,400;20;7,750
TNCR2TMAK1K8;EMP NAT 2023 T2 CB TF;973;0,100;47;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;60 000;6,000;15;8,600
TNX0K9990B08;EMP NAT 2024 T2 CB TF;32 200;3,220;16;8,600
TNX0K9990B08;EMP NAT 2024 T2 CB TF;13 500;1,350;9;8,600
