0;1;2;3;4;5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 784;0,500;12;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 784;0,500;12;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 568;1,000;29;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 349;0,350;90;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 784;0,500;7;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;1 690;0,180;91;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;18 773;2,000;20;8,500
TN0008000655;BTA 6,6% Mars 2027;416;0,401;91;8,500
