ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TN0008000762;BTA 8% Novembre 2030;2 029;2 000;30;8 500
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;100 000;10 000;15;8 600
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;9 800;0 980;9;8 600
TN0008000812;BTA 7,5% 13/12/2028;79;0 085;50;7 770
TN0008000739;BTA 7,4% Fevrier 2030;2 914;0 300;21;7 250
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;6 753;6 800;339;8 540
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;3 356;3 380;339;8 540
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;5 760;5 800;339;8 540
TNI5BPOGW9F1;BTA 9,89% 13 Juin 2033;5 760;5 800;339;8 540
TN0008000606;BTA 6,7% Avril 2028;1 969;2 000;14;8 000
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;18 781;2 000;30;8 500
