0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
Durée;Durée;;Nombre;;Volume en DT*;Volume en DT*;En cours en DT;En cours en DT;;Taux Moyen;;Taux plus haut %;Taux plus haut %;Taux plus bas %;Taux plus bas %;;;;;;;;;;;;;;;;;;;;
;;;;d'Opérations;Pondéré;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2024;;;2025;;;2024;;;2025;;;;;;2024;;;2025;;;2024;;;2025;;;2024;;;2025;
De 1 à 7 jours;1883;136;10 070 318 933,20;862 387 990,53;36 549 074,68;8,93;8,31;10 ,05;9,27;6,95;7,49;;;;;;;;;;;;;;;;;;;;;;;;
De 8 à 90 jours;10542;1680;53 477 081 134,45;8 357 152 970,33;1 663 370 602,30;8,98;8,87;10 ,73;9,99;7,49;7,49;;;;;;;;;;;;;;;;;;;;;;;;
Au-delà de 90 jours;1310;227;6 563 075 260,60;1 311 333 939,37;1 435 292 313,73;9,50;9,18;10 ,53;10,44;7,56;7,70;;;;;;;;;;;;;;;;;;;;;;;;
;TOTAL :;;;13 735;;;2 043;;;70 110 475 328,25;;;10 530 874 900,22;;;3 135 211 990,71;;;;;;;;;;;;;;;;;;;
