ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000838;EMP NAT T1 2021 CB;15000.0;1.5;11.0;9.09
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;108730.0;11.0;11.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4943.0;0.5;11.0;8.99
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;5000.0;0.5;67.0;9.1
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;14827.0;1.5;11.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;19769.0;2.0;22.0;8.99
TN3C6DVEWM76;EMP NAT 2023 T1 CB TV;110000.0;11.0;8.0;9.1
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;17500.0;1.75;7.0;9.1
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;15000.0;1.5;7.0;9.1
TN0008000747;BTA 7,2% Mai 2027;1996.0;2.0;32.0;8.75
TN0008000622;BTA 6,3% Mars 2026;947.0;1.0;25.0;7.5
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;19769.0;2.0;90.0;9.84
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49423.0;5.0;32.0;8.99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;11862.0;1.2;97.0;8.99
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;322069.0;33.3;152.0;9.84
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;49423.0;5.0;11.0;8.99
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;62867.0;6.5;14.0;8.99
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;2418.0;0.25;8.0;8.99
TN0008000739;BTA 7,4% Fevrier 2030;747.0;0.8;7.0;8.99
