0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;ISIN;;;Libellé;;;Nombre d';;;Nombre de;;;Montant;;;Prix;;;Courbe des;;;;;;;;;;
;;;;;;;Opérations;;;Titres;;;(mDT);;;Plus Bas;;;Plus Haut;;;PMP;;;TMP %;;;Taux %;
TN0008000721;BTA 7,2% Fevrier 2027;1;181;180,71;97,47;97,47;97,47;8,85;9,07;;;;;;;;;;;;;;;;;;;;
TN0008000747;BTA 7,2% Mai 2027;2;51;49,83;97,12;97,12;97,12;8,72;9,18;;;;;;;;;;;;;;;;;;;;
TN0008000812;BTA 7,5% 13/12/2028;1;51;50,02;94,35;94,35;94,35;9,44;9,50;;;;;;;;;;;;;;;;;;;;
TNLRQIP0OJY4;BTA 9% septembre 2029;3;5 500;5 796,57;98,71;98,71;98,71;9,36;9,55;;;;;;;;;;;;;;;;;;;;
