0;1;2;3;4;5;6;7;8;9;10;11;12
;;ISIN;;;Libellé;;;Type;;;Montant (MDT);
;TN0008000705;BTA 6,5% Juin 2025;Paiement de coupons;23,57;;;;;;;;
;TN0008000705;BTA 6,5% Juin 2025;Remboursement à l’échéance;362,58;;;;;;;;
