0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
;ISIN;;;Libelle;;;;Nombre de Titres;;;Montant;;;Echéance;;;;Taux;
TN0008000721;BTA 7,2% Fevrier 2027;;1 300;1,300;339;;8,500;;;;;;;;;;;;
TNPDPODY2398;EMP NAT 2024 T3 CC TF;;65 000;6,500;27;;9,950;;;;;;;;;;;;
TNPDPODY2398;EMP NAT 2024 T3 CC TF;;55 000;5,500;27;;9,950;;;;;;;;;;;;
TN0008000747;BTA 7,2% Mai 2027;;4 758;5,036;30;;9,190;;;;;;;;;;;;
TN0008000606;BTA 6,7% Avril 2028;;33 273;35,250;30;;9,190;;;;;;;;;;;;
TN0008000747;BTA 7,2% Mai 2027;;789;0,835;30;;8,990;;;;;;;;;;;;
