0;1;2;3;4;5;6;7;8
;Libellé;;;Opérations du jour;;;Cumul de l’Année;
Cotation Electronique : Titres de capital;5,76;672,62;;;;;;
Opération de Bloc;1,30;97,61;;;;;;
Cotation Electronique : Valeurs du Trésor;0,02;111,02;;;;;;
Cotation Electronique : Emprunts Obligataire;-;19,04;;;;;;
Avis d'Exécution;3,94;719,91;;;;;;
Avis d'Exécution offre Publique;-;-;;;;;;
Cotation sur panneaux;-;0,04;;;;;;
Opérations d'enregistrement;-;0,00;;;;;;
Offre à prix ferme;-;-;;;;;;
