ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000747;BTA 7,2% Mai 2027;1.0;49.0;50.47;96.49
TN0008000812;BTA 7,5% 13/12/2028;1.0;118.0;113.71;93.98
