0;1;2
TNOXRGYG8RL8;BTA 8% 24 Novembre 2025;0,96
TNPDPODY2398;EMP NAT 2024 T3 CC TF;7,17
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;5,98
TNVE955M6R90;EMP NAT 2023 T3 CB TF;1,51
TNVE955M6R90;EMP NAT 2023 T3 CB TF;1,21
TNX0K9990B08;EMP NAT 2024 T2 CB TF;1,51
TNX0K9990B08;EMP NAT 2024 T2 CB TF;1,53
TNX0K9990B08;EMP NAT 2024 T2 CB TF;0,51
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;30,11
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1,51
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1,02
