ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000788;BTA 7% JANVIER 2031;1 500;1 500;31;8 250
TN0008000747;BTA 7,2% Mai 2027;7 549;8 000;13;8 990
TN0008000762;BTA 8% Novembre 2030;26 271;24 859;15;8 900
TN0008000705;BTA 6,5% Juin 2025;3 833;4 000;17;9 000
TN0008000705;BTA 6,5% Juin 2025;10 541;11 001;10;9 000
TN0008000705;BTA 6,5% Juin 2025;1 438;1 501;30;8 990
TN0008000747;BTA 7,2% Mai 2027;798;0 801;30;9 000
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 879;0 500;7;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;39 032;4 000;106;9 840
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;29 274;3 000;90;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 758;1 000;10;8 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;48 790;5 000;23;8 990
TN0008000812;BTA 7,5% 13/12/2028;529;0 550;13;8 250
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;29 357;30 000;16;7 990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;29 274;3 000;10;8 990
TN0008000812;BTA 7,5% 13/12/2028;211;0 250;13;8 250
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 758;1 000;15;8 990
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;56 500;5 650;14;9 100
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;12 000;1 200;14;9 100
TN0008000812;BTA 7,5% 13/12/2028;269;0 280;13;8 250
TN0008000812;BTA 7,5% 13/12/2028;1 441;1 500;13;8 250
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;7 000;0 700;13;9 100
TN0008000812;BTA 7,5% 13/12/2028;3 363;3 500;13;8 250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;3 000;0 300;339;9 090
TN0008000606;BTA 6,7% Avril 2028;4 242;4 500;10;7 700
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;2 928;0 300;6;7 490
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 879;0 500;30;8 990
