ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
ISIN;Libelle;;;;
TN0008000747;BTA 7,2% Mai 2027;943;1,000;24;7,500
TN0008000606;BTA 6,7% Avril 2028;753;0,800;10;7,500
TN0008000606;BTA 6,7% Avril 2028;4 711;5,000;10;7,500
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;20 000;2,000;335;9,140
TNPDPODY2398;EMP NAT 2024 T3 CC TF;75 000;7,500;14;9,100
TNPDPODY2398;EMP NAT 2024 T3 CC TF;9 700;0,970;14;9,100
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 900;0,503;108;9,090
TN0008000747;BTA 7,2% Mai 2027;995;1,001;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;9 553;1,000;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;28 657;3,000;90;9,840
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 329;1,500;31;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;47 762;5,000;10;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;20 060;2,100;31;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;71 643;7,500;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;3 821;0,400;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;17 195;1,800;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;19 105;2,000;90;9,840
TN0008000606;BTA 6,7% Avril 2028;942;1,000;7;8,990
TN0008000606;BTA 6,7% Avril 2028;753;0,800;5;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;62 091;6,500;90;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;28 657;3,000;10;8,990
