ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;168,0;0,17;10,0;7,99
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;178,0;0,18;10,0;7,99
TN0008000663;BTA 7,5% Juillet 2032;477,0;0,5;90,0;8,5
TN0008000739;BTA 7,4% Fevrier 2030;7688,0;6,999;31,0;9,09
TN0008000739;BTA 7,4% Fevrier 2030;8786,0;7,999;31,0;9,09
TN0008000739;BTA 7,4% Fevrier 2030;23065,0;20,999;31,0;9,09
TN0008000606;BTA 6,7% Avril 2028;755,0;0,8;12,0;7,5
TN0008000606;BTA 6,7% Avril 2028;4722,0;5,0;12,0;7,5
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;195686,0;20,0;25,0;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;14677,0;1,5;10,0;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;29353,0;3,0;3,0;8,99
TN0008000622;BTA 6,3% Mars 2026;2826,0;3,0;10,0;7,6
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3919,0;0,4;14,0;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;73476,0;7,5;18,0;8,99
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;961,0;0,098;60,0;8,99
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;12231,0;1,25;90,0;8,99
