0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
Durée;Durée;;Nombre;;Volume en DT*;Volume en DT*;En cours en DT;En cours en DT;;Taux Moyen;;Taux plus haut %;Taux plus haut %;Taux plus bas %;Taux plus bas %;;;;;;;;;;;;;;;;;;;;
;;;;d'Opérations;Pondéré;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2024;;;2025;;;2024;;;2025;;;;;;2024;;;2025;;;2024;;;2025;;;2024;;;2025;
De 1 à 7 jours;1883;176;10 070 318 933,20;1 168 111 752,93;47 549 738,05;8,93;8,32;10 ,05;9,56;6,95;7,41;;;;;;;;;;;;;;;;;;;;;;;;
De 8 à 90 jours;10542;2393;53 477 081 134,45;12 114 717 685,04;1 378 457 883,16;8,98;8,80;10 ,73;9,99;7,49;7,25;;;;;;;;;;;;;;;;;;;;;;;;
Au-delà de 90 jours;1310;332;6 563 075 260,60;1 762 220 427,46;1 456 198 057,62;9,50;9,04;10 ,53;10,44;7,56;7,70;;;;;;;;;;;;;;;;;;;;;;;;
;TOTAL :;;;13 735;;;2 901;;;70 110 475 328,25;;;15 045 049 865,43;;;2 882 205 678,82;;;;;;;;;;;;;;;;;;;
