ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000721;BTA 7,2% Fevrier 2027;20 501;20,000;30;8,250
TN0008000762;BTA 8% Novembre 2030;6 304;6,000;92;8,500
TN0008000747;BTA 7,2% Mai 2027;563;0,600;8;8,910
TN0008000762;BTA 8% Novembre 2030;484;0,500;181;7,800
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;66 000;6,600;14;8,990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;11 000;1,100;14;8,990
TN0008000580;BTA 6,3% Octobre 2026;2 535;2,501;21;7,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;5 703;0,600;8;8,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;142 575;15,000;10;8,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;23 763;2,500;30;8,410
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;5 703;0,600;10;8,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;24 961;2,626;24;8,410
TN0008000812;BTA 7,5% 13/12/2028;536;0,560;10;7,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 258;1,500;10;8,910
