ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3 885;0 400;25;8 910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4 856;0 500;25;8 910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;5 827;0 600;25;8 910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3 885;0 400;25;8 910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;7 769;0 800;11;8 910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;29 131;3 000;11;8 910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;38 792;4 000;10;8 910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;198 808;20 500;10;8 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;39 905;4 200;30;8 410
TN0008000622;BTA 6,3% Mars 2026;8 364;8 200;30;8 250
TN0008000622;BTA 6,3% Mars 2026;5 100;5 000;30;8 250
TN0008000622;BTA 6,3% Mars 2026;1 428;1 400;30;8 250
TN0008000622;BTA 6,3% Mars 2026;222;0 218;30;8 250
TN0008000622;BTA 6,3% Mars 2026;124;0 122;30;8 250
TN0008000622;BTA 6,3% Mars 2026;1 530;1 500;30;8 250
TNGNCCQYSMR1;BTA 9.9% decembre 2033;26 836;27 700;7;8 000
TN0008000747;BTA 7,2% Mai 2027;187;0 200;30;7 250
TN0008000747;BTA 7,2% Mai 2027;3 582;3 815;30;8 810
TN0008000747;BTA 7,2% Mai 2027;563;0 600;30;8 000
TN0008000762;BTA 8% Novembre 2030;29 774;30 691;25;9 560
TN0008000812;BTA 7,5% 13/12/2028;526;0 550;10;8 250
TN0008000812;BTA 7,5% 13/12/2028;3 345;3 500;10;8 250
TN0008000812;BTA 7,5% 13/12/2028;630;0 600;10;9 230
TN0008000812;BTA 7,5% 13/12/2028;268;0 280;10;8 250
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;15 000;1 500;15;8 200
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;25 000;2 500;18;8 200
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;66 508;7 000;18;8 910
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;9 500;0 950;14;8 990
TN0008000622;BTA 6,3% Mars 2026;10 200;10 000;30;8 250
TNGNCCQYSMR1;BTA 9.9% decembre 2033;2 034;2 099;3;7 750
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;63 000;6 300;14;8 990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;15 000;1 500;4;8 990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;13 000;1 300;9;8 990
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;5 013;4 800;14;8 660
TN0008000812;BTA 7,5% 13/12/2028;2 032;1 937;248;8 910
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;2 000;0 200;77;9 250
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;3 198;3 062;297;8 910
TN0008000812;BTA 7,5% 13/12/2028;239;0 250;10;8 250
TNNR35P1MXQ0;BTC 52 semaines 02052025;90 000;89 446;10;8 000
TN0008000721;BTA 7,2% Fevrier 2027;3 499;3 400;305;8 500
