ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 742;0,500;10;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 742;0,500;31;8,500
TN0008000838;EMP NAT T1 2021 CB;5 000;0,500;27;9,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;10 906;1,150;8;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 742;0,500;31;8,500
TN0008000580;BTA 6,3% Octobre 2026;432;0,450;27;7,250
TN0008000580;BTA 6,3% Octobre 2026;2 211;2,300;22;8,500
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;12 000;1,200;10;8,600
TNX0K9990B08;EMP NAT 2024 T2 CB TF;53 500;5,350;17;8,600
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;75 862;8,000;22;8,500
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;7 000;0,700;29;8,000
