ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000606;BTA 6,7% Avril 2028;1 861;1,900;91;8,400
TN0008000622;BTA 6,3% Mars 2026;8 777;9,000;30;8,770
TN0008000580;BTA 6,3% Octobre 2026;285;0,300;25;7,250
TNOODT102PF5;BTA 9,87% 22 Octobre 2031;27 843;30,000;30;8,750
TN0008000606;BTA 6,7% Avril 2028;818;0,835;30;8,500
TN0008000606;BTA 6,7% Avril 2028;34 815;35,535;30;8,700
TN0008000606;BTA 6,7% Avril 2028;4 973;5,076;30;8,700
TN0008000762;BTA 8% Novembre 2030;43 579;46,058;30;8,550
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;1 514;1,600;30;7,750
TN0008000796;BTA 7,5% Janvier 2028;16 020;16,000;91;8,540
TN0008000812;BTA 7,5% 13/12/2028;1 008;1,001;30;8,500
TN0008000796;BTA 7,5% Janvier 2028;3 003;2,999;91;8,500
TN0008000796;BTA 7,5% Janvier 2028;500;0,499;25;8,500
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;59 500;5,950;23;9,000
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14 069;1,450;7;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;2 911;0,300;14;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14 554;1,500;35;7,000
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;17 000;1,700;91;8,200
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 406;2,000;11;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;68 889;7,100;32;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;4 852;0,500;11;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;18 000;1,800;91;8,200
TNX0K9990B08;EMP NAT 2024 T2 CB TF;29 108;3,000;10;8,500
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;25 000;2,500;91;8,200
TNX0K9990B08;EMP NAT 2024 T2 CB TF;4 852;0,500;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;4 852;0,500;7;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 406;2,000;25;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;48 514;5,000;10;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14 554;1,500;25;8,500
TNVE955M6R90;EMP NAT 2023 T3 CB TF;17 000;1,700;12;9,000
TNVE955M6R90;EMP NAT 2023 T3 CB TF;5 000;0,500;30;9,250
TNX0K9990B08;EMP NAT 2024 T2 CB TF;4 852;0,500;25;8,500
