ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNEHPA8HGPD7;BTA 9,45% 13 juillet 2035;47 487;47,200;91;8,540
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;68 000;6,800;11;8,600
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;23 000;2,300;9;8,600
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;15 000;1,500;11;8,600
TN0008000770;BTA 7,3% Decembre 2027;957;1,000;60;7,750
TN0008000663;BTA 7,5% Juillet 2032;1 398;1,400;30;8,500
TNOODT102PF5;BTA 9,87% 22 Octobre 2031;10 245;11,000;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;77 921;8,000;28;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;10 715;1,100;15;8,500
TN0008000762;BTA 8% Novembre 2030;10 106;10,001;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14 124;1,450;7;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 481;2,000;10;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;97 401;10,000;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;194 801;20,000;8;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;112 011;11,500;8;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;194 801;20,000;8;8,500
TN0008000721;BTA 7,2% Fevrier 2027;1 000;1,000;30;9,250
TN0008000721;BTA 7,2% Fevrier 2027;600;0,600;30;9,250
TNFGSJPDAWE9;ENDA TAMWEEL 2023-1 CA TV;12 500;1,000;30;9,250
TN0008000812;BTA 7,5% 13/12/2028;893;0,967;11;7,500
TN0008000721;BTA 7,2% Fevrier 2027;1 100;1,100;30;9,250
TN0008000812;BTA 7,5% 13/12/2028;1 201;1,300;50;7,750
