ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000739;BTA 7,4% Fevrier 2030;1 450;1,450;182;8,000
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;60 000;6,000;13;8,600
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;50 000;5,000;14;8,600
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;16 000;1,600;6;8,600
TN0008000663;BTA 7,5% Juillet 2032;48 952;44,000;356;9,950
TNAAGB5WL0L0;BH LEASING 2024-2;12 500;1,000;30;9,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;9 517;1,000;20;8,500
TNVE955M6R90;EMP NAT 2023 T3 CB TF;20 000;2,000;30;9,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;66 615;7,000;20;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;928;0,098;33;8,500
