ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000721;BTA 7,2% Fevrier 2027;1 300;1 300;339;8 500
TNPDPODY2398;EMP NAT 2024 T3 CC TF;65 000;6 500;27;9 950
TNPDPODY2398;EMP NAT 2024 T3 CC TF;55 000;5 500;27;9 950
TN0008000747;BTA 7,2% Mai 2027;4 758;5 036;30;9 190
TN0008000606;BTA 6,7% Avril 2028;33 273;35 250;30;9 190
TN0008000747;BTA 7,2% Mai 2027;789;0 835;30;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;9 788;1 000;90;9 840
TN0008000606;BTA 6,7% Avril 2028;226;0 240;30;7 600
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;48 937;5 000;10;8 990
TN0008000663;BTA 7,5% Juillet 2032;138;0 145;90;7 500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;77 000;7 700;13;9 100
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;9 000;0 900;13;9 100
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;20 554;2 100;10;8 990
TN0008000812;BTA 7,5% 13/12/2028;2 021;2 100;41;8 250
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;979;0 999;20;8 200
TNNR35P1MXQ0;BTC 52 semaines 02052025;29 116;28 725;34;8 450
