ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 820;1,000;9;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;14 730;1,500;10;8,990
TN0008000655;BTA 6,6% Mars 2027;998;1,001;15;8,990
TN0008000655;BTA 6,6% Mars 2027;998;1,001;15;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 820;1,000;15;8,990
TN0008000747;BTA 7,2% Mai 2027;1 422;1,500;30;8,890
TN0008000663;BTA 7,5% Juillet 2032;479;0,500;90;8,100
TN0008000622;BTA 6,3% Mars 2026;472;0,500;6;8,990
TN0008000622;BTA 6,3% Mars 2026;377;0,400;9;8,990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;50 000;5,000;13;9,100
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 928;0,400;17;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;73 647;7,500;15;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;3 928;0,400;20;8,990
TN0008000655;BTA 6,6% Mars 2027;998;1,001;15;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;10 000;1,000;13;9,100
