ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNPDPODY2398;EMP NAT 2024 T3 CC TF;10 500;1 050;10;8 600
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;88 500;8 850;15;8 600
TN0008000606;BTA 6,7% Avril 2028;1 492;1 500;333;8 000
TN0008000622;BTA 6,3% Mars 2026;20 180;20 000;91;8 500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;12 000;1 200;260;8 250
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;10 000;1 000;260;8 250
TN0008000812;BTA 7,5% 13/12/2028;614;0 650;10;7 500
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;738;0 716;17;7 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;76 640;8 000;7;8 500
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;87;0 084;17;7 500
TNHUVZNLATV4;BTA 8% 31 Janvier 2029;19;0 018;17;7 500
TN0008000606;BTA 6,7% Avril 2028;6 615;6 650;333;8 000
TN0008000606;BTA 6,7% Avril 2028;1 492;1 500;21;8 500
TN0008000721;BTA 7,2% Fevrier 2027;1 964;2 000;179;8 100
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;15 328;1 600;10;8 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;23 950;2 500;30;8 500
TN0008000770;BTA 7,3% Decembre 2027;485;0 500;92;7 800
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;17 244;1 800;7;8 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 580;1 000;49;8 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;70 700;7 380;4;9 950
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;12 454;1 300;7;8 500
