ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNGNCCQYSMR1;BTA 9.9% decembre 2033;56 151;60,440;91;8,550
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;9 334;1,000;10;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;46 670;5,000;10;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;13 535;1,450;7;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;51 991;5,570;21;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;93 340;10,000;91;8,500
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;10 000;1,000;28;9,250
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;2 800;0,280;91;8,150
TNVE955M6R90;EMP NAT 2023 T3 CB TF;9 500;0,950;8;8,600
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;95 000;9,500;11;8,600
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;4 667;0,500;11;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;14 001;1,500;25;8,500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;65 338;7,000;31;8,500
TN0008000770;BTA 7,3% Decembre 2027;1 242;1,300;91;8,350
TN0008000770;BTA 7,3% Decembre 2027;1 338;1,400;91;8,350
TN0008000812;BTA 7,5% 13/12/2028;245;0,265;50;7,750
TN0008000580;BTA 6,3% Octobre 2026;20;0,020;60;7,000
TN0008000580;BTA 6,3% Octobre 2026;132;0,135;60;7,700
TN0008000580;BTA 6,3% Octobre 2026;833;0,850;60;7,700
TN0008000770;BTA 7,3% Decembre 2027;649;0,680;91;8,350
TN0008000580;BTA 6,3% Octobre 2026;84;0,086;60;7,000
TNN34MAL82X0;MICROCRED 2024-1 TF;12 500;1,000;10;8,750
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;19 500;1,950;10;8,750
