ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;167;0,170;13;7,990
TN0008000812;BTA 7,5% 13/12/2028;288;0,300;40;8,250
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;30 500;3,050;11;9,090
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;177;0,180;13;7,990
TN0008000747;BTA 7,2% Mai 2027;1 911;2,030;31;8,890
TN0008000747;BTA 7,2% Mai 2027;2 581;2,740;31;8,890
TN0008000663;BTA 7,5% Juillet 2032;951;1,000;90;9,840
TN0008000606;BTA 6,7% Avril 2028;4 235;4,500;13;7,800
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 302;1,500;12;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 302;1,500;31;7,490
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 302;1,500;31;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;9 535;1,000;31;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;66 741;7,000;24;8,990
