ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;64 000;6,400;19;8,600
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;13 500;1,350;9;8,600
TNX0K9990B08;EMP NAT 2024 T2 CB TF;1 024 682;104,000;180;9,950
TNX0K9990B08;EMP NAT 2024 T2 CB TF;14 780;1,500;12;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 706;2,000;12;8,500
TN0008000812;BTA 7,5% 13/12/2028;818;0,800;19;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9 853;1,000;142;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;29 559;3,000;79;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;98 528;10,000;12;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;39 411;4,000;90;7,800
TNX0K9990B08;EMP NAT 2024 T2 CB TF;123 159;12,500;195;7,800
TNX0K9990B08;EMP NAT 2024 T2 CB TF;49 264;5,000;90;7,800
TNX0K9990B08;EMP NAT 2024 T2 CB TF;7 883;0,800;19;8,500
TN0008000663;BTA 7,5% Juillet 2032;2 808;3,000;8;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;22 662;2,300;6;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;22 662;2,300;5;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;68 969;7,000;33;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;6 897;0,700;33;8,500
TN0008000663;BTA 7,5% Juillet 2032;1 685;1,800;7;8,500
