ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000721;BTA 7,2% Fevrier 2027;6 978;7,000;347;8,690
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;48 940;5,000;11;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;7 831;0,800;113;8,990
TN0008000739;BTA 7,4% Fevrier 2030;498;0,500;90;9,840
TN0008000663;BTA 7,5% Juillet 2032;2 674;2,800;34;8,100
TN0008000812;BTA 7,5% 13/12/2028;1 059;1,000;11;9,230
TN0008000655;BTA 6,6% Mars 2027;994;1,000;18;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;48 940;5,000;8;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;16 640;1,700;29;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;6 852;0,700;11;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;16 640;1,700;15;8,990
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;78 303;8,000;18;8,990
