ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000739;BTA 7,4% Fevrier 2030;19;0,020;29;8,890
TN0008000739;BTA 7,4% Fevrier 2030;14;0,015;29;8,890
TN0008000606;BTA 6,7% Avril 2028;189;0,200;27;7,990
TNCR2TMAK1K8;EMP NAT 2023 T2 CB TF;23 741;2,550;7;8,000
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;85 000;8,500;13;9,100
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;6 500;0,650;7;9,100
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;3 500;0,350;8;9,100
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;3 500;0,350;8;9,100
TN0008000812;BTA 7,5% 13/12/2028;965;1,000;8;8,250
TN0008000812;BTA 7,5% 13/12/2028;3 375;3,500;8;8,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;29 958;3,000;180;8,990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;29 958;3,000;90;8,990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;99 860;10,000;11;8,990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;3 995;0,400;14;8,990
TN0008000812;BTA 7,5% 13/12/2028;965;1,000;8;8,250
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;64 909;6,500;14;8,990
TNVE955M6R90;EMP NAT 2023 T3 CB TF;15 000;1,500;35;9,600
TNVE955M6R90;EMP NAT 2023 T3 CB TF;12 000;1,200;35;9,600
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;12 982;1,300;25;8,990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;9 986;1,000;32;8,990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;7 989;0,800;32;8,990
TNGNCCQYSMR1;BTA 9.9% decembre 2033;195;0,199;32;8,250
