ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;5 700;0,596;93;8,100
TNX0K9990B08;EMP NAT 2024 T2 CB TF;17 927;1,800;71;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;39 837;4,000;20;8,500
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;55 700;5,570;19;8,600
TNPDPODY2398;EMP NAT 2024 T3 CC TF;14 700;1,470;9;8,600
TN0008000622;BTA 6,3% Mars 2026;2 747;2,781;30;8,400
TN0008000622;BTA 6,3% Mars 2026;2 035;2,060;30;8,400
TNX0K9990B08;EMP NAT 2024 T2 CB TF;2 988;0,300;103;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;10 955;1,100;33;8,500
TN0008000812;BTA 7,5% 13/12/2028;920;0,920;90;8,150
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;20 000;2,000;90;8,150
