ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;7 923;0,820;14;8,990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;9 662;1,000;30;8,990
TNOXRGYG8RL8;BTA 8% 24 Novembre 2025;9 813;10,000;91;9,240
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;15 500;1,550;9;9,090
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;8 599;0,890;30;8,240
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;8 165;0,845;30;8,240
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;72 463;7,500;15;8,990
TN0008000655;BTA 6,6% Mars 2027;501;0,500;30;9,000
TNGNCCQYSMR1;BTA 9.9% decembre 2033;25 711;26,070;91;9,000
TNX0K9990B08;EMP NAT 2024 T2 CB TF;10 000;1,000;30;8,740
TN0008000747;BTA 7,2% Mai 2027;4 280;4,500;77;9,110
TN0008000747;BTA 7,2% Mai 2027;10;0,010;9;9,800
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;5 314;0,550;148;9,840
TN0008000812;BTA 7,5% 13/12/2028;534;0,550;21;8,250
TN0008000812;BTA 7,5% 13/12/2028;243;0,250;21;8,250
TN0008000812;BTA 7,5% 13/12/2028;272;0,280;21;8,250
TN0008000812;BTA 7,5% 13/12/2028;1 067;1,000;10;9,230
