ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000606;BTA 6,7% Avril 2028;518;0 501;74;8 750
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;992;1 000;77;8 650
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;2 976;2 999;99;8 650
TNGCLJS7FYQ7;EMP NAT 2024 T4 CC TF;10 000;1 015;330;9 300
TN0008000838;EMP NAT T1 2021 CB;14 337;1 500;74;8 500
TN0008000838;EMP NAT T1 2021 CB;15 000;1 500;29;9 990
TN0008000838;EMP NAT T1 2021 CB;14 337;1 500;74;8 500
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;89 275;9 000;22;8 990
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;7 938;8 000;180;8 990
TN3C6DVEWM76;EMP NAT 2023 T1 CB TV;20 000;2 000;11;9 600
TN0008000606;BTA 6,7% Avril 2028;3 336;3 501;77;8 750
TN3C6DVEWM76;EMP NAT 2023 T1 CB TV;1 000;0 100;11;9 600
TN0008000606;BTA 6,7% Avril 2028;477;0 501;77;8 750
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;6 944;0 700;11;8 990
TN0008000655;BTA 6,6% Mars 2027;1 510;1 501;21;9 000
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;9 920;1 000;11;8 990
TNRGVSC8DE36;EMP NAT 2022 T3 CB TF;14 571;1 500;29;8 050
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;44 638;4 500;11;8 990
TN0008000721;BTA 7,2% Fevrier 2027;3 579;4 000;6;8 250
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3 968;0 400;11;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;3 968;0 400;90;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;148 791;15 000;11;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;11 904;1 200;11;8 990
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 984;1 999;76;8 400
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;1 736;0 175;95;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;74 396;7 500;18;8 990
TN0008000580;BTA 6,3% Octobre 2026;4 927;5 001;20;7 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;4 464;0 450;13;8 990
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;7 440;0 750;13;8 990
TN0008000580;BTA 6,3% Octobre 2026;2 956;3 000;20;7 990
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;2 480;2 499;40;8 400
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 984;1 999;76;8 400
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 488;1 500;76;8 400
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 984;1 999;25;8 300
TN0008000739;BTA 7,4% Fevrier 2030;936;1 000;6;8 990
TN0008000739;BTA 7,4% Fevrier 2030;36 349;38 820;21;9 640
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;4 465;4 500;91;8 990
