ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNGNCCQYSMR1;BTA 9.9% decembre 2033;1 389;1,499;28;7,090
TNGNCCQYSMR1;BTA 9.9% decembre 2033;31 736;34,160;90;8,550
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;54 000;5,400;31;9,750
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;65 000;6,500;31;9,750
TN0008000812;BTA 7,5% 13/12/2028;1 009;1,001;31;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 421;2,000;24;8,500
TN0008000606;BTA 6,7% Avril 2028;5 672;5,787;31;9,100
TN0008000606;BTA 6,7% Avril 2028;2 942;3,001;214;8,300
TN0008000580;BTA 6,3% Octobre 2026;172;0,181;60;7,500
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;70 000;7,000;18;8,600
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;11 000;1,100;11;8,600
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;11 000;1,100;13;8,600
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;20 000;2,000;40;8,100
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;2 000;0,200;40;8,100
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;5 000;0,500;40;8,100
TN0008000812;BTA 7,5% 13/12/2028;903;0,980;14;7,500
TN0008000812;BTA 7,5% 13/12/2028;1 289;1,400;20;7,750
TN0008000812;BTA 7,5% 13/12/2028;1 842;2,000;38;7,750
