ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000812;BTA 7,5% 13/12/2028;1 008;1,000;11;8,230
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;61 500;6,150;15;8,600
TN0008000762;BTA 8% Novembre 2030;1 418;1,500;15;8,000
TN0008000762;BTA 8% Novembre 2030;7 567;8,000;20;7,600
TNVE955M6R90;EMP NAT 2023 T3 CB TF;9 700;0,970;14;8,600
TN2781ZB9E10;EMP NAT 2024 T1 CB TV;5 000;0,500;122;9,000
TNAPCAA3FQ18;BTCT 52 semaines 26022026;732;0,700;115;7,750
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;2 250;0,225;27;9,250
TN0008000762;BTA 8% Novembre 2030;2 014;2,000;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;106 702;11,000;27;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 401;2,000;30;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;4 851;0,500;10;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;11 641;1,200;28;8,500
TNOODT102PF5;BTA 9,87% 22 Octobre 2031;1 834;2,000;41;8,000
