ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000606;BTA 6,7% Avril 2028;17 918;16,589;120;8,520
TN0008000747;BTA 7,2% Mai 2027;1 029;1,100;8;8,910
TN0008000622;BTA 6,3% Mars 2026;992;1,000;18;8,910
TNX0K9990B08;EMP NAT 2024 T2 CB TF;30 500;3,050;11;8,750
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;175;0,180;11;7,910
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;7 500;0,750;13;8,990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;59 000;5,900;13;8,990
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;4 000;0,422;35;8,490
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;166;0,171;11;7,910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;96 710;10,000;11;8,910
TN9092FJVKK8;EMP NAT 2024 T4 CB TF;193 420;20,000;29;8,910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;48 262;5,000;11;8,410
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;966;0,100;11;8,910
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 451;1,500;29;7,500
