ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;12 000;1 217;294;8 490
TNL8PGUB9C93;AMEN BANK SUB 2023-2 CA TV;20 000;1 600;62;8 490
TNVFSFLG1FH4;EMP NAT 2022 T4 CC TV;11 000;1 100;62;8 490
TNRS9CVT3SJ7;EMP NAT 2023 T3 CB TV;6 000;0 600;62;8 490
TNAAGB5WL0L0;BH LEASING 2024-2;6 000;0 600;62;8 490
TN0008000721;BTA 7,2% Fevrier 2027;400;0 400;62;8 490
TN0008000606;BTA 6,7% Avril 2028;499;0 500;4;8 910
TN0008000606;BTA 6,7% Avril 2028;2 298;2 300;73;9 150
TN0008000747;BTA 7,2% Mai 2027;1 827;1 950;10;7 500
TN0008000747;BTA 7,2% Mai 2027;140;0 150;11;7 500
TN0008000747;BTA 7,2% Mai 2027;5 434;5 800;10;7 500
TNXJGTXAROH4;BTA 9,90% 26 décembre 2034;1 550;1 600;90;8 000
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;30 000;3 000;231;8 590
TNCYAUILJ413;BTA 9,87% 08 Janvier 2032;809;0 831;31;7 910
TN0008000747;BTA 7,2% Mai 2027;937;1 000;10;8 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;56 853;6 000;4;8 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;28 427;3 000;12;8 910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;7 581;0 800;12;8 910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;5 802;0 600;10;8 910
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;1 451;0 150;17;8 910
TNX0K9990B08;EMP NAT 2024 T2 CB TF;76 200;7 620;12;8 990
TNX0K9990B08;EMP NAT 2024 T2 CB TF;8 500;0 850;14;8 990
TN0008000812;BTA 7,5% 13/12/2028;501;0 525;12;7 910
TN0008000812;BTA 7,5% 13/12/2028;610;0 640;10;8 250
TN0008000812;BTA 7,5% 13/12/2028;239;0 250;10;8 250
TN0008000812;BTA 7,5% 13/12/2028;267;0 280;10;8 250
TN0008000812;BTA 7,5% 13/12/2028;3 431;3 600;10;8 250
TN0008000747;BTA 7,2% Mai 2027;2 931;3 000;12;8 500
TN0008000747;BTA 7,2% Mai 2027;1 954;2 000;12;8 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;29 006;3 000;12;8 500
TNBII1MJCEF3;EMP NAT 2023 T4 CB TF;19 337;2 000;12;8 500
TN0008000721;BTA 7,2% Fevrier 2027;1 100;1 100;31;9 660
TN0008000721;BTA 7,2% Fevrier 2027;1 400;1 400;31;9 660
