ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;27 493;2,900;7;8,410
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;109 023;11,500;9;8,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 221;1,500;9;8,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;5 689;0,600;30;8,410
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;18 961;2,000;12;8,910
TN0008000580;BTA 6,3% Octobre 2026;2 324;2,300;70;8,100
TNGNCCQYSMR1;BTA 9.9% decembre 2033;13 541;13,999;90;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;4 741;0,500;16;8,910
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;14 221;1,500;30;8,410
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;11 377;1,200;16;8,910
TNX0K9990B08;EMP NAT 2024 T2 CB TF;10 000;1,000;6;7,490
TN0008000747;BTA 7,2% Mai 2027;281;0,300;13;7,500
TN0008000580;BTA 6,3% Octobre 2026;2 021;2,000;92;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;50 000;5,000;5;8,990
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;7 400;0,740;13;8,990
TN0008000739;BTA 7,4% Fevrier 2030;22 815;21,000;70;8,100
TN0008000739;BTA 7,4% Fevrier 2030;11 951;11,000;70;8,100
TN0008000747;BTA 7,2% Mai 2027;562;0,600;12;8,910
TN0008000812;BTA 7,5% 13/12/2028;105;0,110;14;7,910
TN0008000580;BTA 6,3% Octobre 2026;131;0,130;30;8,660
TN0008000580;BTA 6,3% Octobre 2026;2 122;2,100;30;7,750
TN0008000580;BTA 6,3% Octobre 2026;151;0,149;30;8,660
