ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;57 084;6,000;15;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;28 542;3,000;11;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4 757;0,500;11;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;7 610;0,800;99;8,500
TNOODT102PF5;BTA 9,87% 22 Octobre 2031;581;0,625;63;7,250
TN0008000796;BTA 7,5% Janvier 2028;579;0,600;116;7,500
TN0008000796;BTA 7,5% Janvier 2028;579;0,600;92;7,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;47 570;5,000;11;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;7 610;0,800;11;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4 757;0,500;32;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;9 500;0,950;11;8,600
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;57 000;5,700;14;8,600
TN0008000663;BTA 7,5% Juillet 2032;1 371;1,374;355;8,050
TNX0K9990B08;EMP NAT 2024 T2 CB TF;4 379;0,450;33;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4 283;0,450;13;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;182 915;20,000;33;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;4 283;0,450;26;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;11 421;1,200;32;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;11 677;1,200;25;8,500
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;4 573;0,500;4;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;19 034;2,000;29;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;14 276;1,500;29;8,500
TN0008000762;BTA 8% Novembre 2030;3 534;3,501;29;8,500
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;11 415;1,200;60;7,000
TN0008000812;BTA 7,5% 13/12/2028;1 011;1,000;11;8,230
TN0008000812;BTA 7,5% 13/12/2028;3 221;3,492;19;7,500
TN0008000812;BTA 7,5% 13/12/2028;580;0,628;19;7,500
TN0008000812;BTA 7,5% 13/12/2028;532;0,576;19;7,500
