ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TN0008000762;BTA 8% Novembre 2030;378;0,400;53;7,250
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;10 000;1,000;14;8,600
TNMCPXLL1EE2;EMP NAT 2023 T4 CB TV;57 000;5,700;15;8,600
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;1 000;0,100;15;8,600
TN0008000762;BTA 8% Novembre 2030;2 013;2,000;32;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;24 248;2,500;15;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;19 398;2,000;32;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9 699;1,000;116;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;9 699;1,000;20;8,500
TNX0K9990B08;EMP NAT 2024 T2 CB TF;96 989;10,000;33;8,500
