ISIN;Libellé;Nombre de Titres;Montant;Echéance;Taux
TNN50G7PX8W5;EMP NAT 2023 T2 CB TV;5 000;0 500;57;9 100
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;48 271;5 000;20;8 990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;3 862;0 400;15;8 990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;9 655;1 000;15;8 990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;43 444;4 500;15;8 990
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;7 500;0 750;11;9 100
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;60 000;6 000;11;9 100
TNUWXR58DVH5;EMP NAT 2024 T1 CB TF;52 500;5 250;12;9 100
TN0008000655;BTA 6,6% Mars 2027;801;0 800;40;9 000
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;28 963;3 000;20;8 990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;48 271;5 000;97;9 840
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;38 617;4 000;8;8 990
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;26 067;2 700;6;8 990
TN0008000739;BTA 7,4% Fevrier 2030;4 675;5 000;11;8 990
TN0008000796;BTA 7,5% Janvier 2028;39 022;39 050;32;9 640
TN0008000622;BTA 6,3% Mars 2026;1 893;2 000;22;8 990
TN0008000812;BTA 7,5% 13/12/2028;1 358;1 400;21;8 250
TN0008000812;BTA 7,5% 13/12/2028;1 358;1 400;21;8 250
TNFC8O7A98F4;EMP NAT 2024 T3 CB TF;4 828;0 500;15;8 990
